ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10400515100760001,9/11/2023,9/12/2023 8:32,1:15,1:30,0.64,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,1:30,1:45,0.787,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,1:45,2:00,0.974,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,2:00,2:15,0.437,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,2:15,2:30,0.783,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,2:30,2:45,0.957,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,2:45,3:00,0.499,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,3:00,3:15,0.751,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,3:15,3:30,0.47,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,3:30,3:45,0.694,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,3:45,4:00,0.663,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,4:00,4:15,0.746,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,4:15,4:30,0.46,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,4:30,4:45,0.546,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,4:45,5:00,0.594,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,5:00,5:15,0.459,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,5:15,5:30,0.858,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,5:30,5:45,0.432,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,5:45,6:00,0.41,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,6:00,6:15,0.777,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,6:15,6:30,0.557,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,6:30,6:45,0.768,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,6:45,7:00,0.217,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,7:00,7:15,0.215,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,7:15,7:30,0.289,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,7:30,7:45,0.559,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,7:45,8:00,0.397,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,8:00,8:15,0.598,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,8:15,8:30,0.284,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,8:30,8:45,0.359,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,8:45,9:00,0.495,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,9:00,9:15,0.411,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,9:15,9:30,0.476,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,9:30,9:45,0.304,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,9:45,10:00,0.325,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,10:00,10:15,0.348,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,10:15,10:30,0.328,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,10:30,10:45,0.274,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,10:45,11:00,0.195,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,11:00,11:15,0.354,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,11:15,11:30,0.319,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,11:30,11:45,0.226,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,11:45,12:00,0.248,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,12:00,12:15,0.286,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,12:15,12:30,0.257,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,12:30,12:45,0.25,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,12:45,13:00,0.588,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,13:00,13:15,0.528,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,13:15,13:30,0.798,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,13:30,13:45,0.85,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,13:45,14:00,0.833,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,14:00,14:15,0.859,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,14:15,14:30,0.817,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,14:30,14:45,1.042,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,14:45,15:00,1.203,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,15:00,15:15,1.331,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,15:15,15:30,1.21,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,15:30,15:45,1.164,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,15:45,16:00,1.301,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,16:00,16:15,1.275,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,16:15,16:30,1.268,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,16:30,16:45,1.248,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,16:45,17:00,0.675,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,17:00,17:15,0.909,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,17:15,17:30,0.842,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,17:30,17:45,0.715,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,17:45,18:00,0.985,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,18:00,18:15,1.265,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,18:15,18:30,1.011,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,18:30,18:45,1.131,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,18:45,19:00,1.201,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,19:00,19:15,1.272,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,19:15,19:30,1.805,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,19:30,19:45,1.21,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,19:45,20:00,1.213,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,20:00,20:15,0.999,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,20:15,20:30,1.318,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,20:30,20:45,1.353,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,20:45,21:00,1.089,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,21:00,21:15,0.616,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,21:15,21:30,0.562,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,21:30,21:45,0.41,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,21:45,22:00,0.594,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,22:00,22:15,1.4,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,22:15,22:30,1.435,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,22:30,22:45,1.531,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,22:45,23:00,1.594,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,23:00,23:15,1.202,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,23:15,23:30,1.208,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,23:30,23:45,1.089,A,Consumption
'10400515100760001,9/11/2023,9/12/2023 8:32,23:45,0:00,0.875,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,0:00,0:15,3.03,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,0:15,0:30,2.412,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,0:30,0:45,1.025,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,0:45,1:00,0.797,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,1:00,1:15,0.995,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,1:15,1:30,0.775,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,1:30,1:45,0.587,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,1:45,2:00,0.726,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,2:00,2:15,0.867,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,2:15,2:30,0.793,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,2:30,2:45,0.952,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,2:45,3:00,0.525,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,3:00,3:15,0.784,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,3:15,3:30,0.93,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,3:30,3:45,0.453,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,3:45,4:00,0.732,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,4:00,4:15,0.515,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,4:15,4:30,0.747,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,4:30,4:45,0.946,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,4:45,5:00,0.552,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,5:00,5:15,0.739,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,5:15,5:30,0.508,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,5:30,5:45,0.786,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,5:45,6:00,0.679,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,6:00,6:15,0.761,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,6:15,6:30,0.484,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,6:30,6:45,0.762,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,6:45,7:00,0.245,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,7:00,7:15,0.244,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,7:15,7:30,1.196,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,7:30,7:45,0.829,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,7:45,8:00,0.8,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,8:00,8:15,0.672,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,8:15,8:30,0.582,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,8:30,8:45,0.713,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,8:45,9:00,0.849,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,9:00,9:15,0.464,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,9:15,9:30,0.355,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,9:30,9:45,0.204,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,9:45,10:00,0.219,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,10:00,10:15,0.207,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,10:15,10:30,0.193,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,10:30,10:45,0.188,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,10:45,11:00,0.172,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,11:00,11:15,0.169,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,11:15,11:30,0.187,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,11:30,11:45,0.207,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,11:45,12:00,0.324,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,12:00,12:15,0.742,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,12:15,12:30,0.554,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,12:30,12:45,0.55,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,12:45,13:00,0.537,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,13:00,13:15,0.623,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,13:15,13:30,0.59,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,13:30,13:45,0.656,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,13:45,14:00,0.755,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,14:00,14:15,0.256,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,14:15,14:30,0.516,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,14:30,14:45,0.858,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,14:45,15:00,0.586,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,15:00,15:15,0.586,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,15:15,15:30,0.796,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,15:30,15:45,0.827,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,15:45,16:00,0.797,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,16:00,16:15,0.802,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,16:15,16:30,0.856,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,16:30,16:45,0.787,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,16:45,17:00,0.776,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,17:00,17:15,0.816,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,17:15,17:30,0.865,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,17:30,17:45,0.882,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,17:45,18:00,0.881,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,18:00,18:15,1.087,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,18:15,18:30,0.843,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,18:30,18:45,1.003,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,18:45,19:00,0.863,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,19:00,19:15,1.098,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,19:15,19:30,1.308,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,19:30,19:45,1.024,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,19:45,20:00,0.886,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,20:00,20:15,1.072,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,20:15,20:30,0.88,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,20:30,20:45,1.034,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,20:45,21:00,0.906,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,21:00,21:15,0.745,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,21:15,21:30,0.721,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,21:30,21:45,0.922,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,21:45,22:00,1.214,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,22:00,22:15,1.293,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,22:15,22:30,1.825,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,22:30,22:45,1.293,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,22:45,23:00,1.352,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,23:00,23:15,1.068,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,23:15,23:30,1.077,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,23:30,23:45,1.007,A,Consumption
'10400515100760001,9/12/2023,9/13/2023 8:30,23:45,0:00,0.883,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,0:00,0:15,2.841,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,0:15,0:30,2.754,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,0:30,0:45,2.826,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,0:45,1:00,1.589,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,1:00,1:15,0.929,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,1:15,1:30,0.815,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,1:30,1:45,0.939,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,1:45,2:00,0.75,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,2:00,2:15,0.789,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,2:15,2:30,0.769,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,2:30,2:45,0.834,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,2:45,3:00,0.803,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,3:00,3:15,0.626,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,3:15,3:30,0.938,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,3:30,3:45,0.631,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,3:45,4:00,0.62,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,4:00,4:15,0.781,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,4:15,4:30,0.701,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,4:30,4:45,0.736,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,4:45,5:00,0.802,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,5:00,5:15,0.71,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,5:15,5:30,0.714,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,5:30,5:45,0.456,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,5:45,6:00,0.931,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,6:00,6:15,0.568,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,6:15,6:30,0.801,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,6:30,6:45,0.492,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,6:45,7:00,0.647,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,7:00,7:15,0.255,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,7:15,7:30,0.715,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,7:30,7:45,0.195,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,7:45,8:00,0.493,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,8:00,8:15,0.205,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,8:15,8:30,0.484,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,8:30,8:45,0.179,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,8:45,9:00,0.488,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,9:00,9:15,0.181,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,9:15,9:30,0.206,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,9:30,9:45,0.2,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,9:45,10:00,0.188,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,10:00,10:15,0.208,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,10:15,10:30,0.195,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,10:30,10:45,0.169,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,10:45,11:00,0.166,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,11:00,11:15,0.167,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,11:15,11:30,0.186,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,11:30,11:45,0.192,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,11:45,12:00,0.198,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,12:00,12:15,0.196,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,12:15,12:30,0.414,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,12:30,12:45,0.575,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,12:45,13:00,0.551,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,13:00,13:15,0.193,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,13:15,13:30,0.516,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,13:30,13:45,0.774,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,13:45,14:00,0.758,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,14:00,14:15,0.51,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,14:15,14:30,1.026,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,14:30,14:45,0.544,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,14:45,15:00,0.622,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,15:00,15:15,0.674,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,15:15,15:30,0.594,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,15:30,15:45,0.85,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,15:45,16:00,0.562,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,16:00,16:15,0.436,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,16:15,16:30,0.742,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,16:30,16:45,0.809,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,16:45,17:00,0.508,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,17:00,17:15,0.478,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,17:15,17:30,0.696,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,17:30,17:45,0.709,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,17:45,18:00,0.769,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,18:00,18:15,0.737,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,18:15,18:30,1.278,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,18:30,18:45,1.016,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,18:45,19:00,0.9,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,19:00,19:15,0.941,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,19:15,19:30,1.3,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,19:30,19:45,1.324,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,19:45,20:00,1.188,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,20:00,20:15,1.001,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,20:15,20:30,1.035,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,20:30,20:45,1.021,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,20:45,21:00,1.078,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,21:00,21:15,0.983,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,21:15,21:30,0.707,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,21:30,21:45,0.667,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,21:45,22:00,0.785,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,22:00,22:15,1.492,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,22:15,22:30,1.784,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,22:30,22:45,1.395,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,22:45,23:00,1.134,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,23:00,23:15,1.125,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,23:15,23:30,1.088,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,23:30,23:45,1.032,A,Consumption
'10400515100760001,9/13/2023,9/14/2023 8:32,23:45,0:00,1.076,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,0:00,0:15,2.678,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,0:15,0:30,2.776,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,0:30,0:45,1.916,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,0:45,1:00,0.749,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,1:00,1:15,0.926,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,1:15,1:30,0.669,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,1:30,1:45,0.763,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,1:45,2:00,0.729,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,2:00,2:15,0.78,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,2:15,2:30,0.522,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,2:30,2:45,1.208,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,2:45,3:00,0.776,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,3:00,3:15,0.657,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,3:15,3:30,0.773,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,3:30,3:45,0.619,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,3:45,4:00,0.66,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,4:00,4:15,0.376,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,4:15,4:30,0.841,A,Consumption
'10400515100760001,9/14/2023,9/15/2023 8:35,4:30,4:45,0.436,A,Consumption
